[Measurement conditions]
Sample identification,3360-302
Comment,
Anode material,Co
K-Alpha1 wavelength,1.7890100
K-Alpha2 wavelength,1.7929000
Ratio K-Alpha2/K-Alpha1,0.500
Divergence slit,Fixed,0.76mm
Monochromator used,NO
Generator voltage, 40
Tube current,  8
File date and time,25/3ÔÂ/2025 04:48
Unit cell,
h k l, 0 0 0
Scan axis,Gonio
Scan range,19.998000000,89.999606480
Scan step size,0.0217329
No. of points, 3221
Scan type,CONTINUOUS
Time per step,60.945
[Scan points]
Angle, TimePerStep, Intensity, ESD
58.606461320, 60.945, 4070.0, 63.7966
58.628194200, 60.945, 4402.0, 66.3476
58.649927080, 60.945, 4258.0, 65.2534
58.671659960, 60.945, 4222.0, 64.9769
58.693392840, 60.945, 4218.0, 64.9461
58.715125720, 60.945, 4285.0, 65.4599
58.736858600, 60.945, 4220.0, 64.9615
58.758591480, 60.945, 4282.0, 65.4370
58.780324360, 60.945, 4279.0, 65.4141
58.802057240, 60.945, 4197.0, 64.7843
58.823790120, 60.945, 4294.0, 65.5286
58.845523000, 60.945, 4231.0, 65.0461
58.867255880, 60.945, 4384.0, 66.2118
58.888988760, 60.945, 4379.0, 66.1740
58.910721640, 60.945, 4342.0, 65.8939
58.932454520, 60.945, 4336.0, 65.8483
58.954187400, 60.945, 4356.0, 66.0000
58.975920280, 60.945, 4194.0, 64.7611
58.997653160, 60.945, 4281.0, 65.4294
59.019386040, 60.945, 4268.0, 65.3299
59.041118920, 60.945, 4276.0, 65.3911
59.062851800, 60.945, 4303.0, 65.5973
59.084584680, 60.945, 4262.0, 65.2840
59.106317560, 60.945, 4333.0, 65.8255
59.128050440, 60.945, 4168.0, 64.5600
59.149783320, 60.945, 4359.0, 66.0227
59.171516200, 60.945, 4250.0, 65.1920
59.193249080, 60.945, 4253.0, 65.2150
59.214981960, 60.945, 4235.0, 65.0769
59.236714840, 60.945, 4232.0, 65.0538
59.258447720, 60.945, 4300.0, 65.5744
59.280180600, 60.945, 4251.0, 65.1997
59.301913480, 60.945, 4299.0, 65.5668
59.323646360, 60.945, 4309.0, 65.6430
59.345379240, 60.945, 4150.0, 64.4205
59.367112120, 60.945, 4227.0, 65.0154
59.388845000, 60.945, 4301.0, 65.5820
59.410577880, 60.945, 4278.0, 65.4064
59.432310760, 60.945, 4207.0, 64.8614
59.454043640, 60.945, 4247.0, 65.1690
59.475776520, 60.945, 4263.0, 65.2917
59.497509400, 60.945, 4193.0, 64.7534
59.519242280, 60.945, 4313.0, 65.6734
59.540975160, 60.945, 4392.0, 66.2722
59.562708040, 60.945, 4254.0, 65.2227
59.584440920, 60.945, 4210.0, 64.8845
59.606173800, 60.945, 4194.0, 64.7611
59.627906680, 60.945, 4268.0, 65.3299
59.649639560, 60.945, 4343.0, 65.9014
59.671372440, 60.945, 4305.0, 65.6125
59.693105320, 60.945, 4377.0, 66.1589
59.714838200, 60.945, 4195.0, 64.7688
59.736571080, 60.945, 4280.0, 65.4217
59.758303960, 60.945, 4192.0, 64.7457
59.780036840, 60.945, 4316.0, 65.6963
59.801769720, 60.945, 4239.0, 65.1076
59.823502600, 60.945, 4384.0, 66.2118
59.845235480, 60.945, 4365.0, 66.0681
59.866968360, 60.945, 4314.0, 65.6810
59.888701240, 60.945, 4384.0, 66.2118
59.910434120, 60.945, 4335.0, 65.8407
59.932167000, 60.945, 4206.0, 64.8537
59.953899880, 60.945, 4470.0, 66.8581
59.975632760, 60.945, 4271.0, 65.3529
59.997365640, 60.945, 4226.0, 65.0077
60.019098520, 60.945, 4326.0, 65.7723
60.040831400, 60.945, 4279.0, 65.4141
60.062564280, 60.945, 4231.0, 65.0461
60.084297160, 60.945, 4232.0, 65.0538
60.106030040, 60.945, 4215.0, 64.9230
60.127762920, 60.945, 4216.0, 64.9307
60.149495800, 60.945, 4315.0, 65.6887
60.171228680, 60.945, 4233.0, 65.0615
60.192961560, 60.945, 4250.0, 65.1920
60.214694440, 60.945, 4324.0, 65.7571
60.236427320, 60.945, 4265.0, 65.3070
60.258160200, 60.945, 4321.0, 65.7343
60.279893080, 60.945, 4243.0, 65.1383
60.301625960, 60.945, 4327.0, 65.7799
60.323358840, 60.945, 4249.0, 65.1844
60.345091720, 60.945, 4410.0, 66.4078
60.366824600, 60.945, 4336.0, 65.8483
60.388557480, 60.945, 4406.0, 66.3777
60.410290360, 60.945, 4355.0, 65.9924
60.432023240, 60.945, 4247.0, 65.1690
60.453756120, 60.945, 4219.0, 64.9538
60.475489000, 60.945, 4309.0, 65.6430
60.497221880, 60.945, 4415.0, 66.4455
60.518954760, 60.945, 4296.0, 65.5439
60.540687640, 60.945, 4251.0, 65.1997
60.562420520, 60.945, 4224.0, 64.9923
60.584153400, 60.945, 4244.0, 65.1460
60.605886280, 60.945, 4245.0, 65.1537
60.627619160, 60.945, 4366.0, 66.0757
60.649352040, 60.945, 4334.0, 65.8331
60.671084920, 60.945, 4260.0, 65.2687
60.692817800, 60.945, 4229.0, 65.0308
60.714550680, 60.945, 4286.0, 65.4675
60.736283560, 60.945, 4184.0, 64.6838
60.758016440, 60.945, 4389.0, 66.2495
60.779749320, 60.945, 4362.0, 66.0454
60.801482200, 60.945, 4248.0, 65.1767
60.823215080, 60.945, 4343.0, 65.9014
60.844947960, 60.945, 4153.0, 64.4438
60.866680840, 60.945, 4259.0, 65.2610
60.888413720, 60.945, 4311.0, 65.6582
60.910146600, 60.945, 4252.0, 65.2074
60.931879480, 60.945, 4308.0, 65.6354
60.953612360, 60.945, 4445.0, 66.6708
60.975345240, 60.945, 4377.0, 66.1589
60.997078120, 60.945, 4260.0, 65.2687
61.018811000, 60.945, 4252.0, 65.2074
61.040543880, 60.945, 4299.0, 65.5668
61.062276760, 60.945, 4224.0, 64.9923
61.084009640, 60.945, 4341.0, 65.8863
61.105742520, 60.945, 4196.0, 64.7765
61.127475400, 60.945, 4330.0, 65.8027
61.149208280, 60.945, 4342.0, 65.8939
61.170941160, 60.945, 4236.0, 65.0846
61.192674040, 60.945, 4369.0, 66.0984
61.214406920, 60.945, 4285.0, 65.4599
61.236139800, 60.945, 4260.0, 65.2687
61.257872680, 60.945, 4340.0, 65.8787
61.279605560, 60.945, 4262.0, 65.2840
61.301338440, 60.945, 4264.0, 65.2993
61.323071320, 60.945, 4189.0, 64.7225
61.344804200, 60.945, 4384.0, 66.2118
61.366537080, 60.945, 4319.0, 65.7191
61.388269960, 60.945, 4373.0, 66.1287
61.410002840, 60.945, 4255.0, 65.2304
61.431735720, 60.945, 4263.0, 65.2917
61.453468600, 60.945, 4232.0, 65.0538
61.475201480, 60.945, 4181.0, 64.6607
61.496934360, 60.945, 4166.0, 64.5446
61.518667240, 60.945, 4376.0, 66.1513
61.540400120, 60.945, 4171.0, 64.5833
61.562133000, 60.945, 4310.0, 65.6506
61.583865880, 60.945, 4279.0, 65.4141
61.605598760, 60.945, 4269.0, 65.3376
61.627331640, 60.945, 4188.0, 64.7148
61.649064520, 60.945, 4286.0, 65.4675
61.670797400, 60.945, 4233.0, 65.0615
61.692530280, 60.945, 4295.0, 65.5362
61.714263160, 60.945, 4325.0, 65.7647
61.735996040, 60.945, 4292.0, 65.5134
61.757728920, 60.945, 4412.0, 66.4229
61.779461800, 60.945, 4278.0, 65.4064
61.801194680, 60.945, 4318.0, 65.7115
61.822927560, 60.945, 4354.0, 65.9848
61.844660440, 60.945, 4291.0, 65.5057
61.866393320, 60.945, 4426.0, 66.5282
61.888126200, 60.945, 4213.0, 64.9076
61.909859080, 60.945, 4290.0, 65.4981
61.931591960, 60.945, 4252.0, 65.2074
61.953324840, 60.945, 4384.0, 66.2118
61.975057720, 60.945, 4287.0, 65.4752
61.996790600, 60.945, 4262.0, 65.2840
62.018523480, 60.945, 4244.0, 65.1460
62.040256360, 60.945, 4311.0, 65.6582
62.061989240, 60.945, 4291.0, 65.5057
62.083722120, 60.945, 4237.0, 65.0922
62.105455000, 60.945, 4264.0, 65.2993
62.127187880, 60.945, 4190.0, 64.7302
62.148920760, 60.945, 4370.0, 66.1060
62.170653640, 60.945, 4248.0, 65.1767
62.192386520, 60.945, 4331.0, 65.8103
62.214119400, 60.945, 4288.0, 65.4828
62.235852280, 60.945, 4362.0, 66.0454
62.257585160, 60.945, 4324.0, 65.7571
62.279318040, 60.945, 4311.0, 65.6582
62.301050920, 60.945, 4313.0, 65.6734
62.322783800, 60.945, 4399.0, 66.3250
62.344516680, 60.945, 4228.0, 65.0231
62.366249560, 60.945, 4254.0, 65.2227
62.387982440, 60.945, 4188.0, 64.7148
62.409715320, 60.945, 4250.0, 65.1920
62.431448200, 60.945, 4240.0, 65.1153
62.453181080, 60.945, 4377.0, 66.1589
62.474913960, 60.945, 4284.0, 65.4523
62.496646840, 60.945, 4321.0, 65.7343
62.518379720, 60.945, 4291.0, 65.5057
62.540112600, 60.945, 4257.0, 65.2457
62.561845480, 60.945, 4284.0, 65.4523
62.583578360, 60.945, 4278.0, 65.4064
62.605311240, 60.945, 4169.0, 64.5678
62.627044120, 60.945, 4298.0, 65.5591
62.648777000, 60.945, 4214.0, 64.9153
62.670509880, 60.945, 4331.0, 65.8103
62.692242760, 60.945, 4359.0, 66.0227
62.713975640, 60.945, 4212.0, 64.8999
62.735708520, 60.945, 4396.0, 66.3023
62.757441400, 60.945, 4264.0, 65.2993
62.779174280, 60.945, 4317.0, 65.7039
62.800907160, 60.945, 4239.0, 65.1076
62.822640040, 60.945, 4175.0, 64.6142
62.844372920, 60.945, 4175.0, 64.6142
62.866105800, 60.945, 4352.0, 65.9697
62.887838680, 60.945, 4251.0, 65.1997
62.909571560, 60.945, 4180.0, 64.6529
62.931304440, 60.945, 4205.0, 64.8460
62.953037320, 60.945, 4379.0, 66.1740
62.974770200, 60.945, 4294.0, 65.5286
62.996503080, 60.945, 4292.0, 65.5134
63.018235960, 60.945, 4206.0, 64.8537
63.039968840, 60.945, 4352.0, 65.9697
63.061701720, 60.945, 4417.0, 66.4605
63.083434600, 60.945, 4171.0, 64.5833
63.105167480, 60.945, 4344.0, 65.9090
63.126900360, 60.945, 4284.0, 65.4523
63.148633240, 60.945, 4249.0, 65.1844
63.170366120, 60.945, 4250.0, 65.1920
63.192099000, 60.945, 4288.0, 65.4828
63.213831880, 60.945, 4206.0, 64.8537
63.235564760, 60.945, 4257.0, 65.2457
63.257297640, 60.945, 4246.0, 65.1613
63.279030520, 60.945, 4207.0, 64.8614
63.300763400, 60.945, 4397.0, 66.3099
63.322496280, 60.945, 4268.0, 65.3299
63.344229160, 60.945, 4223.0, 64.9846
63.365962040, 60.945, 4287.0, 65.4752
63.387694920, 60.945, 4279.0, 65.4141
63.409427800, 60.945, 4244.0, 65.1460
63.431160680, 60.945, 4402.0, 66.3476
63.452893560, 60.945, 4325.0, 65.7647
63.474626440, 60.945, 4299.0, 65.5668
63.496359320, 60.945, 4224.0, 64.9923
63.518092200, 60.945, 4244.0, 65.1460
63.539825080, 60.945, 4289.0, 65.4905
63.561557960, 60.945, 4279.0, 65.4141
63.583290840, 60.945, 4302.0, 65.5896
63.605023720, 60.945, 4296.0, 65.5439
63.626756600, 60.945, 4230.0, 65.0385
63.648489480, 60.945, 4350.0, 65.9545
63.670222360, 60.945, 4310.0, 65.6506
63.691955240, 60.945, 4407.0, 66.3852
63.713688120, 60.945, 4320.0, 65.7267
63.735421000, 60.945, 4330.0, 65.8027
63.757153880, 60.945, 4486.0, 66.9776
63.778886760, 60.945, 4215.0, 64.9230
63.800619640, 60.945, 4321.0, 65.7343
63.822352520, 60.945, 4335.0, 65.8407
63.844085400, 60.945, 4250.0, 65.1920
63.865818280, 60.945, 4307.0, 65.6277
63.887551160, 60.945, 4178.0, 64.6375
63.909284040, 60.945, 4337.0, 65.8559
63.931016920, 60.945, 4262.0, 65.2840
63.952749800, 60.945, 4316.0, 65.6963
63.974482680, 60.945, 4426.0, 66.5282
63.996215560, 60.945, 4410.0, 66.4078
64.017948440, 60.945, 4119.0, 64.1794
64.039681320, 60.945, 4198.0, 64.7920
64.061414200, 60.945, 4340.0, 65.8787
64.083147080, 60.945, 4307.0, 65.6277
64.104879960, 60.945, 4325.0, 65.7647
64.126612840, 60.945, 4407.0, 66.3852
64.148345720, 60.945, 4260.0, 65.2687
64.170078600, 60.945, 4288.0, 65.4828
64.191811480, 60.945, 4341.0, 65.8863
64.213544360, 60.945, 4369.0, 66.0984
64.235277240, 60.945, 4329.0, 65.7951
64.257010120, 60.945, 4217.0, 64.9384
64.278743000, 60.945, 4245.0, 65.1537
64.300475880, 60.945, 4379.0, 66.1740
64.322208760, 60.945, 4207.0, 64.8614
64.343941640, 60.945, 4237.0, 65.0922
64.365674520, 60.945, 4315.0, 65.6887
64.387407400, 60.945, 4334.0, 65.8331
64.409140280, 60.945, 4377.0, 66.1589
64.430873160, 60.945, 4310.0, 65.6506
64.452606040, 60.945, 4383.0, 66.2042
64.474338920, 60.945, 4343.0, 65.9014
64.496071800, 60.945, 4312.0, 65.6658
64.517804680, 60.945, 4370.0, 66.1060
64.539537560, 60.945, 4293.0, 65.5210
64.561270440, 60.945, 4345.0, 65.9166
64.583003320, 60.945, 4317.0, 65.7039
64.604736200, 60.945, 4333.0, 65.8255
64.626469080, 60.945, 4368.0, 66.0908
64.648201960, 60.945, 4314.0, 65.6810
64.669934840, 60.945, 4289.0, 65.4905
64.691667720, 60.945, 4312.0, 65.6658
64.713400600, 60.945, 4338.0, 65.8635
64.735133480, 60.945, 4453.0, 66.7308
64.756866360, 60.945, 4297.0, 65.5515
64.778599240, 60.945, 4341.0, 65.8863
64.800332120, 60.945, 4322.0, 65.7419
64.822065000, 60.945, 4255.0, 65.2304
64.843797880, 60.945, 4268.0, 65.3299
64.865530760, 60.945, 4252.0, 65.2074
64.887263640, 60.945, 4287.0, 65.4752
64.908996520, 60.945, 4316.0, 65.6963
64.930729400, 60.945, 4375.0, 66.1438
64.952462280, 60.945, 4123.0, 64.2106
64.974195160, 60.945, 4406.0, 66.3777
64.995928040, 60.945, 4225.0, 65.0000
65.017660920, 60.945, 4287.0, 65.4752
65.039393800, 60.945, 4217.0, 64.9384
65.061126680, 60.945, 4335.0, 65.8407
65.082859560, 60.945, 4269.0, 65.3376
65.104592440, 60.945, 4214.0, 64.9153
65.126325320, 60.945, 4301.0, 65.5820
65.148058200, 60.945, 4394.0, 66.2873
65.169791080, 60.945, 4297.0, 65.5515
65.191523960, 60.945, 4337.0, 65.8559
65.213256840, 60.945, 4437.0, 66.6108
65.234989720, 60.945, 4391.0, 66.2646
65.256722600, 60.945, 4295.0, 65.5362
65.278455480, 60.945, 4167.0, 64.5523
65.300188360, 60.945, 4218.0, 64.9461
65.321921240, 60.945, 4259.0, 65.2610
65.343654120, 60.945, 4307.0, 65.6277
65.365387000, 60.945, 4317.0, 65.7039
65.387119880, 60.945, 4270.0, 65.3452
65.408852760, 60.945, 4370.0, 66.1060
65.430585640, 60.945, 4172.0, 64.5910
65.452318520, 60.945, 4223.0, 64.9846
65.474051400, 60.945, 4297.0, 65.5515
65.495784280, 60.945, 4315.0, 65.6887
65.517517160, 60.945, 4386.0, 66.2269
65.539250040, 60.945, 4249.0, 65.1844
65.560982920, 60.945, 4232.0, 65.0538
65.582715800, 60.945, 4291.0, 65.5057
65.604448680, 60.945, 4291.0, 65.5057
65.626181560, 60.945, 4430.0, 66.5582
65.647914440, 60.945, 4387.0, 66.2344
65.669647320, 60.945, 4236.0, 65.0846
65.691380200, 60.945, 4322.0, 65.7419
65.713113080, 60.945, 4443.0, 66.6558
65.734845960, 60.945, 4319.0, 65.7191
65.756578840, 60.945, 4337.0, 65.8559
65.778311720, 60.945, 4269.0, 65.3376
65.800044600, 60.945, 4373.0, 66.1287
65.821777480, 60.945, 4376.0, 66.1513
65.843510360, 60.945, 4279.0, 65.4141
65.865243240, 60.945, 4257.0, 65.2457
65.886976120, 60.945, 4433.0, 66.5808
65.908709000, 60.945, 4289.0, 65.4905
65.930441880, 60.945, 4147.0, 64.3972
65.952174760, 60.945, 4252.0, 65.2074
65.973907640, 60.945, 4282.0, 65.4370
65.995640520, 60.945, 4299.0, 65.5668
66.017373400, 60.945, 4284.0, 65.4523
66.039106280, 60.945, 4213.0, 64.9076
66.060839160, 60.945, 4251.0, 65.1997
66.082572040, 60.945, 4301.0, 65.5820
66.104304920, 60.945, 4310.0, 65.6506
66.126037800, 60.945, 4294.0, 65.5286
66.147770680, 60.945, 4383.0, 66.2042
66.169503560, 60.945, 4192.0, 64.7457
66.191236440, 60.945, 4425.0, 66.5207
66.212969320, 60.945, 4395.0, 66.2948
66.234702200, 60.945, 4390.0, 66.2571
66.256435080, 60.945, 4270.0, 65.3452
66.278167960, 60.945, 4269.0, 65.3376
66.299900840, 60.945, 4270.0, 65.3452
66.321633720, 60.945, 4392.0, 66.2722
66.343366600, 60.945, 4337.0, 65.8559
66.365099480, 60.945, 4216.0, 64.9307
66.386832360, 60.945, 4409.0, 66.4003
66.408565240, 60.945, 4328.0, 65.7875
66.430298120, 60.945, 4305.0, 65.6125
66.452031000, 60.945, 4171.0, 64.5833
66.473763880, 60.945, 4387.0, 66.2344
66.495496760, 60.945, 4317.0, 65.7039
66.517229640, 60.945, 4361.0, 66.0379
66.538962520, 60.945, 4270.0, 65.3452
66.560695400, 60.945, 4268.0, 65.3299
66.582428280, 60.945, 4394.0, 66.2873
66.604161160, 60.945, 4316.0, 65.6963
66.625894040, 60.945, 4167.0, 64.5523
66.647626920, 60.945, 4300.0, 65.5744
66.669359800, 60.945, 4286.0, 65.4675
66.691092680, 60.945, 4204.0, 64.8383
66.712825560, 60.945, 4365.0, 66.0681
66.734558440, 60.945, 4341.0, 65.8863
66.756291320, 60.945, 4258.0, 65.2534
66.778024200, 60.945, 4251.0, 65.1997
66.799757080, 60.945, 4322.0, 65.7419
66.821489960, 60.945, 4359.0, 66.0227
66.843222840, 60.945, 4306.0, 65.6201
66.864955720, 60.945, 4337.0, 65.8559
66.886688600, 60.945, 4299.0, 65.5668
66.908421480, 60.945, 4244.0, 65.1460
66.930154360, 60.945, 4271.0, 65.3529
66.951887240, 60.945, 4318.0, 65.7115
66.973620120, 60.945, 4325.0, 65.7647
66.995353000, 60.945, 4321.0, 65.7343
67.017085880, 60.945, 4350.0, 65.9545
67.038818760, 60.945, 4411.0, 66.4154
67.060551640, 60.945, 4293.0, 65.5210
67.082284520, 60.945, 4390.0, 66.2571
67.104017400, 60.945, 4271.0, 65.3529
67.125750280, 60.945, 4443.0, 66.6558
67.147483160, 60.945, 4254.0, 65.2227
67.169216040, 60.945, 4326.0, 65.7723
67.190948920, 60.945, 4332.0, 65.8179
67.212681800, 60.945, 4361.0, 66.0379
67.234414680, 60.945, 4422.0, 66.4981
67.256147560, 60.945, 4299.0, 65.5668
67.277880440, 60.945, 4401.0, 66.3400
67.299613320, 60.945, 4331.0, 65.8103
67.321346200, 60.945, 4303.0, 65.5973
67.343079080, 60.945, 4322.0, 65.7419
67.364811960, 60.945, 4338.0, 65.8635
67.386544840, 60.945, 4292.0, 65.5134
67.408277720, 60.945, 4188.0, 64.7148
67.430010600, 60.945, 4296.0, 65.5439
67.451743480, 60.945, 4361.0, 66.0379
67.473476360, 60.945, 4374.0, 66.1362
67.495209240, 60.945, 4364.0, 66.0606
67.516942120, 60.945, 4352.0, 65.9697
67.538675000, 60.945, 4345.0, 65.9166
67.560407880, 60.945, 4320.0, 65.7267
67.582140760, 60.945, 4392.0, 66.2722
67.603873640, 60.945, 4480.0, 66.9328
67.625606520, 60.945, 4371.0, 66.1135
67.647339400, 60.945, 4400.0, 66.3325
67.669072280, 60.945, 4220.0, 64.9615
67.690805160, 60.945, 4342.0, 65.8939
67.712538040, 60.945, 4234.0, 65.0692
67.734270920, 60.945, 4303.0, 65.5973
67.756003800, 60.945, 4363.0, 66.0530
67.777736680, 60.945, 4333.0, 65.8255
67.799469560, 60.945, 4283.0, 65.4446
67.821202440, 60.945, 4334.0, 65.8331
67.842935320, 60.945, 4449.0, 66.7008
67.864668200, 60.945, 4301.0, 65.5820
67.886401080, 60.945, 4275.0, 65.3835
67.908133960, 60.945, 4167.0, 64.5523
67.929866840, 60.945, 4412.0, 66.4229
67.951599720, 60.945, 4364.0, 66.0606
67.973332600, 60.945, 4325.0, 65.7647
67.995065480, 60.945, 4354.0, 65.9848
68.016798360, 60.945, 4313.0, 65.6734
68.038531240, 60.945, 4352.0, 65.9697
68.060264120, 60.945, 4200.0, 64.8074
68.081997000, 60.945, 4308.0, 65.6354
68.103729880, 60.945, 4325.0, 65.7647
68.125462760, 60.945, 4323.0, 65.7495
68.147195640, 60.945, 4295.0, 65.5362
68.168928520, 60.945, 4324.0, 65.7571
68.190661400, 60.945, 4256.0, 65.2380
68.212394280, 60.945, 4228.0, 65.0231
68.234127160, 60.945, 4235.0, 65.0769
68.255860040, 60.945, 4262.0, 65.2840
68.277592920, 60.945, 4338.0, 65.8635
68.299325800, 60.945, 4457.0, 66.7608
68.321058680, 60.945, 4373.0, 66.1287
68.342791560, 60.945, 4319.0, 65.7191
68.364524440, 60.945, 4260.0, 65.2687
68.386257320, 60.945, 4252.0, 65.2074
68.407990200, 60.945, 4348.0, 65.9394
68.429723080, 60.945, 4307.0, 65.6277
68.451455960, 60.945, 4240.0, 65.1153
68.473188840, 60.945, 4339.0, 65.8711
68.494921720, 60.945, 4244.0, 65.1460
68.516654600, 60.945, 4312.0, 65.6658
68.538387480, 60.945, 4291.0, 65.5057
68.560120360, 60.945, 4350.0, 65.9545
68.581853240, 60.945, 4300.0, 65.5744
68.603586120, 60.945, 4327.0, 65.7799
68.625319000, 60.945, 4310.0, 65.6506
68.647051880, 60.945, 4252.0, 65.2074
68.668784760, 60.945, 4215.0, 64.9230
68.690517640, 60.945, 4309.0, 65.6430
68.712250520, 60.945, 4218.0, 64.9461
68.733983400, 60.945, 4372.0, 66.1211
68.755716280, 60.945, 4246.0, 65.1613
68.777449160, 60.945, 4189.0, 64.7225
68.799182040, 60.945, 4227.0, 65.0154
68.820914920, 60.945, 4217.0, 64.9384
68.842647800, 60.945, 4234.0, 65.0692
68.864380680, 60.945, 4414.0, 66.4379
68.886113560, 60.945, 4351.0, 65.9621
68.907846440, 60.945, 4402.0, 66.3476
68.929579320, 60.945, 4380.0, 66.1816
68.951312200, 60.945, 4377.0, 66.1589
68.973045080, 60.945, 4242.0, 65.1306
68.994777960, 60.945, 4378.0, 66.1665
69.016510840, 60.945, 4318.0, 65.7115
69.038243720, 60.945, 4397.0, 66.3099
69.059976600, 60.945, 4275.0, 65.3835
69.081709480, 60.945, 4415.0, 66.4455
69.103442360, 60.945, 4348.0, 65.9394
69.125175240, 60.945, 4262.0, 65.2840
69.146908120, 60.945, 4268.0, 65.3299
69.168641000, 60.945, 4338.0, 65.8635
69.190373880, 60.945, 4289.0, 65.4905
69.212106760, 60.945, 4278.0, 65.4064
69.233839640, 60.945, 4209.0, 64.8768
69.255572520, 60.945, 4323.0, 65.7495
69.277305400, 60.945, 4362.0, 66.0454
69.299038280, 60.945, 4233.0, 65.0615
69.320771160, 60.945, 4320.0, 65.7267
69.342504040, 60.945, 4390.0, 66.2571
69.364236920, 60.945, 4239.0, 65.1076
69.385969800, 60.945, 4281.0, 65.4294
69.407702680, 60.945, 4322.0, 65.7419
69.429435560, 60.945, 4309.0, 65.6430
69.451168440, 60.945, 4303.0, 65.5973
69.472901320, 60.945, 4350.0, 65.9545
69.494634200, 60.945, 4339.0, 65.8711
69.516367080, 60.945, 4287.0, 65.4752
69.538099960, 60.945, 4301.0, 65.5820
69.559832840, 60.945, 4259.0, 65.2610
69.581565720, 60.945, 4364.0, 66.0606
69.603298600, 60.945, 4302.0, 65.5896
69.625031480, 60.945, 4141.0, 64.3506
69.646764360, 60.945, 4259.0, 65.2610
69.668497240, 60.945, 4342.0, 65.8939
69.690230120, 60.945, 4202.0, 64.8228
69.711963000, 60.945, 4284.0, 65.4523
69.733695880, 60.945, 4476.0, 66.9029
69.755428760, 60.945, 4393.0, 66.2797
69.777161640, 60.945, 4378.0, 66.1665
69.798894520, 60.945, 4361.0, 66.0379
69.820627400, 60.945, 4269.0, 65.3376
69.842360280, 60.945, 4182.0, 64.6684
69.864093160, 60.945, 4272.0, 65.3605
69.885826040, 60.945, 4272.0, 65.3605
69.907558920, 60.945, 4305.0, 65.6125
69.929291800, 60.945, 4444.0, 66.6633
69.951024680, 60.945, 4443.0, 66.6558
69.972757560, 60.945, 4299.0, 65.5668
69.994490440, 60.945, 4370.0, 66.1060
70.016223320, 60.945, 4289.0, 65.4905
70.037956200, 60.945, 4400.0, 66.3325
70.059689080, 60.945, 4280.0, 65.4217
70.081421960, 60.945, 4343.0, 65.9014
70.103154840, 60.945, 4273.0, 65.3682
70.124887720, 60.945, 4316.0, 65.6963
70.146620600, 60.945, 4417.0, 66.4605
70.168353480, 60.945, 4322.0, 65.7419
70.190086360, 60.945, 4357.0, 66.0076
70.211819240, 60.945, 4183.0, 64.6761
70.233552120, 60.945, 4320.0, 65.7267
70.255285000, 60.945, 4349.0, 65.9469
70.277017880, 60.945, 4187.0, 64.7070
70.298750760, 60.945, 4298.0, 65.5591
70.320483640, 60.945, 4348.0, 65.9394
70.342216520, 60.945, 4172.0, 64.5910
70.363949400, 60.945, 4425.0, 66.5207
70.385682280, 60.945, 4303.0, 65.5973
70.407415160, 60.945, 4194.0, 64.7611
70.429148040, 60.945, 4383.0, 66.2042
70.450880920, 60.945, 4276.0, 65.3911
70.472613800, 60.945, 4316.0, 65.6963
70.494346680, 60.945, 4312.0, 65.6658
70.516079560, 60.945, 4379.0, 66.1740
70.537812440, 60.945, 4512.0, 67.1714
70.559545320, 60.945, 4398.0, 66.3174
70.581278200, 60.945, 4340.0, 65.8787
70.603011080, 60.945, 4393.0, 66.2797
70.624743960, 60.945, 4289.0, 65.4905
70.646476840, 60.945, 4364.0, 66.0606
70.668209720, 60.945, 4380.0, 66.1816
70.689942600, 60.945, 4305.0, 65.6125
70.711675480, 60.945, 4254.0, 65.2227
70.733408360, 60.945, 4351.0, 65.9621
70.755141240, 60.945, 4350.0, 65.9545
70.776874120, 60.945, 4341.0, 65.8863
70.798607000, 60.945, 4313.0, 65.6734
70.820339880, 60.945, 4391.0, 66.2646
70.842072760, 60.945, 4310.0, 65.6506
70.863805640, 60.945, 4295.0, 65.5362
70.885538520, 60.945, 4358.0, 66.0151
70.907271400, 60.945, 4244.0, 65.1460
70.929004280, 60.945, 4261.0, 65.2763
70.950737160, 60.945, 4273.0, 65.3682
70.972470040, 60.945, 4331.0, 65.8103
70.994202920, 60.945, 4307.0, 65.6277
71.015935800, 60.945, 4437.0, 66.6108
71.037668680, 60.945, 4205.0, 64.8460
71.059401560, 60.945, 4365.0, 66.0681
71.081134440, 60.945, 4305.0, 65.6125
71.102867320, 60.945, 4302.0, 65.5896
71.124600200, 60.945, 4441.0, 66.6408
71.146333080, 60.945, 4355.0, 65.9924
71.168065960, 60.945, 4324.0, 65.7571
71.189798840, 60.945, 4353.0, 65.9773
71.211531720, 60.945, 4363.0, 66.0530
71.233264600, 60.945, 4324.0, 65.7571
71.254997480, 60.945, 4251.0, 65.1997
71.276730360, 60.945, 4434.0, 66.5883
71.298463240, 60.945, 4282.0, 65.4370
71.320196120, 60.945, 4387.0, 66.2344
71.341929000, 60.945, 4325.0, 65.7647
71.363661880, 60.945, 4319.0, 65.7191
71.385394760, 60.945, 4296.0, 65.5439
71.407127640, 60.945, 4439.0, 66.6258
71.428860520, 60.945, 4345.0, 65.9166
71.450593400, 60.945, 4451.0, 66.7158
71.472326280, 60.945, 4189.0, 64.7225
71.494059160, 60.945, 4480.0, 66.9328
71.515792040, 60.945, 4321.0, 65.7343
71.537524920, 60.945, 4316.0, 65.6963
